@relation electricity-weka.filters.uns1ervised.attribute.Normalize-S1.0-T0.0-weka.filters.uns1ervised.attribute.ReplaceMissingValues-weka.filters.uns1ervised.attribute.Remove-R1-weka.filters.uns1ervised.attribute.Remove-R3-weka.filters.uns1ervised.attribute.Remove-R4
@attribute period numeric
@attribute nswdemand numeric
@attribute vicdemand numeric
@attribute transfer numeric
@attribute class {1,0}


@data
0.851064,0.423088,0.548938,0.457456,1
0.87234,0.404195,0.525634,0.5,1
0.893617,0.37593,0.484982,0.618421,1
0.914894,0.340077,0.451838,0.617544,1
0.93617,0.359863,0.418695,0.662719,1
0.957447,0.361351,0.399793,0.617544,1
0.978723,0.370425,0.460642,0.573684,1
1,0.339036,0.442517,0.582895,1
0,0.321779,0.400311,0.608772,1
0.021277,0.290241,0.375712,0.608772,1
0.042553,0.259447,0.424392,0.547807,1
0.06383,0.234603,0.399275,0.577193,1
0.085106,0.200238,0.361989,0.630263,0
0.106383,0.171526,0.323408,0.654386,0
0.12766,0.157691,0.280943,0.677193,0
0.148936,0.141476,0.25246,0.691667,0
0.170213,0.138947,0.232004,0.722807,0
0.191489,0.153972,0.219575,0.781579,0
0.212766,0.18551,0.244433,0.786842,0
0.234043,0.241,0.280425,0.793421,0
0.255319,0.335763,0.375453,0.712719,1
0.276596,0.422642,0.461678,0.650877,1
0.297872,0.413567,0.527447,0.599561,1
0.319149,0.466379,0.592957,0.572368,1
0.340426,0.481107,0.642413,0.483772,1
0.361702,0.477983,0.646556,0.452632,1
0.382979,0.529604,0.649922,0.448684,1
0.404255,0.543737,0.629208,0.536404,1
0.425532,0.527075,0.6261,0.504386,1
0.446809,0.510414,0.627136,0.450439,1
0.468085,0.505356,0.630243,0.496053,1
0.489362,0.495537,0.641895,0.496053,1
0.510638,0.495686,0.641636,0.525877,1
0.531915,0.484082,0.631279,0.457456,1
0.553191,0.47947,0.633351,0.511404,1
0.574468,0.474412,0.627654,0.444737,1
0.595745,0.468164,0.624288,0.473246,1
0.617021,0.460726,0.601761,0.513596,1
0.638298,0.442874,0.592957,0.47807,1
0.659574,0.457602,0.583118,0.555263,1
0.680851,0.463701,0.610823,0.554825,1
0.702128,0.475751,0.635422,0.555702,1
0.723404,0.481404,0.671155,0.489474,1
0.744681,0.505356,0.724495,0.436842,1
0.765957,0.545076,0.738995,0.465351,1
0.787234,0.57111,0.745728,0.482018,1
0.808511,0.538976,0.723718,0.475877,1
0.829787,0.501488,0.700932,0.441667,1
0.851064,0.469949,0.669083,0.453947,1
0.87234,0.45061,0.626359,0.492544,0
0.893617,0.415799,0.58985,0.497807,0
0.914894,0.376376,0.540135,0.489035,0
0.93617,0.423683,0.493009,0.555702,0
0.957447,0.444511,0.450026,0.543421,0
0.978723,0.453585,0.525117,0.500877,0
1,0.454775,0.510098,0.556579,0
0,0.441386,0.469187,0.553509,0
0.021277,0.427998,0.431642,0.588596,0
0.042553,0.394823,0.481875,0.566228,0
0.06383,0.343499,0.453133,0.568421,0
0.085106,0.282803,0.398239,0.65307,0
0.106383,0.236834,0.357328,0.734649,0
0.12766,0.19994,0.316934,0.707895,0
0.148936,0.172419,0.280166,0.694737,0
0.170213,0.160369,0.261781,0.740789,0
0.191489,0.166022,0.251683,0.761842,0
0.212766,0.189676,0.274987,0.798246,0
0.234043,0.234008,0.301139,0.761842,0
0.255319,0.328325,0.386846,0.636404,0
0.276596,0.407617,0.470223,0.587281,0
0.297872,0.405237,0.53159,0.565789,0
0.319149,0.458792,0.597618,0.550439,0
0.340426,0.475007,0.625324,0.43114,0
0.361702,0.480958,0.633868,0.445614,0
0.382979,0.531687,0.649922,0.382456,0
0.404255,0.542398,0.65536,0.428947,1
0.425532,0.53258,0.65769,0.382895,1
0.446809,0.519786,0.651217,0.41886,0
0.468085,0.516067,0.66261,0.407895,0
0.489362,0.520232,0.672708,0.379825,0
0.510638,0.511901,0.669342,0.397368,1
0.531915,0.504463,0.668566,0.390351,1
0.553191,0.500595,0.67711,0.376754,1
0.574468,0.498512,0.686691,0.280263,1
0.595745,0.497471,0.679959,0.309649,1
0.617021,0.488694,0.66986,0.353947,1
0.638298,0.479768,0.642672,0.36886,0
0.659574,0.483636,0.647074,0.434211,0
0.680851,0.492264,0.650181,0.383772,0
0.702128,0.492413,0.665458,0.35614,0
0.723404,0.486016,0.688762,0.32807,0
0.744681,0.496281,0.711807,0.345175,0
0.765957,0.524695,0.699379,0.362719,1
0.787234,0.554746,0.702745,0.334649,1
0.808511,0.524695,0.684102,0.338158,1
0.829787,0.487801,0.648369,0.372807,0
0.851064,0.459982,0.611082,0.371053,0
0.87234,0.436031,0.577939,0.399123,0
0.893617,0.398691,0.535992,0.335965,0
0.914894,0.367301,0.49275,0.373246,0
0.93617,0.416245,0.457017,0.501316,0
0.957447,0.432461,0.433972,0.464474,0
0.978723,0.446296,0.520715,0.399123,0
1,0.445701,0.516572,0.474123,0
0,0.435138,0.479803,0.511404,0
0.021277,0.420411,0.448472,0.540789,0
0.042553,0.385302,0.504661,0.426316,0
0.06383,0.331003,0.47566,0.441228,0
0.085106,0.278786,0.425168,0.524123,0
0.106383,0.229991,0.376489,0.54693,0
0.12766,0.191015,0.329881,0.553947,0
0.148936,0.167807,0.300363,0.578947,0
0.170213,0.155906,0.277835,0.591228,0
0.191489,0.162005,0.268514,0.688158,0
0.212766,0.18551,0.280943,0.651754,0
0.234043,0.234454,0.3058,0.623246,0
0.255319,0.334127,0.386069,0.524561,0
0.276596,0.416245,0.475142,0.511842,0
0.297872,0.408658,0.510098,0.488596,0
0.319149,0.455817,0.579234,0.481579,0
0.340426,0.471437,0.603055,0.45307,0
0.361702,0.474264,0.596064,0.437719,0
0.382979,0.518298,0.590886,0.425877,0
0.404255,0.526927,0.575608,0.456579,0
0.425532,0.515769,0.568358,0.37193,0
0.446809,0.504909,0.568099,0.487281,0
0.468085,0.49152,0.558519,0.450439,0
0.489362,0.486165,0.553599,0.427632,0
0.510638,0.481553,0.535733,0.424123,0
0.531915,0.474859,0.531849,0.502632,0
0.553191,0.479322,0.539099,0.47807,0
0.574468,0.474412,0.544278,0.498246,0
0.595745,0.468164,0.537804,0.496053,0
0.617021,0.460428,0.53651,0.494737,0
0.638298,0.458197,0.522527,0.498246,0
0.659574,0.457751,0.513723,0.503947,0
0.680851,0.459982,0.512947,0.519298,0
0.702128,0.467272,0.522527,0.489912,0
0.723404,0.465486,0.522786,0.511842,0
0.744681,0.472776,0.525117,0.442982,0
0.765957,0.495983,0.51942,0.497368,0
0.787234,0.536745,0.550233,0.482018,0
0.808511,0.516364,0.568617,0.423684,0
0.829787,0.48438,0.554635,0.437281,1
0.851064,0.45418,0.5145,0.454386,1
0.87234,0.43737,0.501554,0.422807,1
0.893617,0.408509,0.474366,0.396053,0
0.914894,0.375186,0.448213,0.425877,0
0.93617,0.423981,0.419731,0.409649,0
0.957447,0.441833,0.403677,0.401754,0
0.978723,0.449717,0.499741,0.451754,1
1,0.453436,0.480839,0.370175,1
0,0.43856,0.44899,0.430702,1
0.021277,0.416096,0.4029,0.464474,1
0.042553,0.386046,0.455722,0.43114,1
0.06383,0.339185,0.428017,0.457895,1
0.085106,0.286076,0.380373,0.530263,0
0.106383,0.231925,0.329622,0.549123,0
0.12766,0.193246,0.284568,0.540789,0
0.148936,0.168105,0.250129,0.526316,0
0.170213,0.158435,0.217504,0.491667,0
0.191489,0.161857,0.216986,0.561404,0
0.212766,0.185808,0.237701,0.514474,0
0.234043,0.233264,0.272916,0.479825,0
0.255319,0.334127,0.345676,0.438158,1
0.276596,0.420113,0.428793,0.403947,1
0.297872,0.412229,0.477991,0.362719,1
0.319149,0.459685,0.550751,0.289035,1
0.340426,0.478429,0.569394,0.354825,1
0.361702,0.479917,0.570171,0.327193,1
0.382979,0.495388,0.574832,0.321491,1
0.404255,0.512943,0.566028,0.349123,1
0.425532,0.511306,0.562144,0.344298,1
0.446809,0.502231,0.567064,0.327632,1
0.468085,0.49524,0.56059,0.164912,1
0.489362,0.487801,0.556189,0.291228,1
0.510638,0.483636,0.533143,0.287281,1
0.531915,0.478875,0.543242,0.307456,1
0.553191,0.477239,0.55101,0.319737,1
0.574468,0.473371,0.555153,0.32193,1
0.595745,0.471586,0.537027,0.335965,0
0.617021,0.466379,0.540135,0.352632,1
0.638298,0.46266,0.519938,0.362719,1
0.659574,0.464594,0.51709,0.332018,1
0.680851,0.46266,0.512429,0.316228,1
0.702128,0.464594,0.509322,0.314474,1
0.723404,0.456858,0.51709,0.324561,1
0.744681,0.476346,0.520974,0.377193,1
0.765957,0.50967,0.516572,0.435965,1
0.787234,0.542398,0.539617,0.379386,1
0.808511,0.521125,0.564474,0.297807,1
0.829787,0.491818,0.55334,0.284211,1
0.851064,0.472627,0.533143,0.285088,1
0.87234,0.451503,0.503366,0.316667,1
0.893617,0.414162,0.473071,0.371491,1
0.914894,0.381583,0.437856,0.336404,0
0.93617,0.433799,0.417141,0.435088,0
0.957447,0.448081,0.398498,0.378509,0
0.978723,0.461767,0.501036,0.335088,1
1,0.45418,0.490161,0.385526,1
0,0.441684,0.446401,0.473246,1
0.021277,0.419369,0.410668,0.504825,1
0.042553,0.389467,0.467115,0.431579,1
0.06383,0.33368,0.439151,0.437719,0
0.085106,0.275216,0.386069,0.45,0
0.106383,0.224636,0.339979,0.49693,0
0.12766,0.185957,0.29622,0.520614,0
0.148936,0.165724,0.26696,0.503947,0
0.170213,0.158435,0.24521,0.531579,0
0.191489,0.167658,0.235629,0.554825,0
0.212766,0.196519,0.256862,0.596491,0
0.234043,0.243231,0.283791,0.527632,0
0.255319,0.340375,0.36406,0.467982,1
0.276596,0.419667,0.450026,0.4,1
0.297872,0.416394,0.475401,0.365351,1
0.319149,0.467123,0.537286,0.342105,1
0.340426,0.474115,0.556447,0.341667,1
0.361702,0.494644,0.558001,0.361842,1
0.382979,0.533621,0.548679,0.297807,1
0.404255,0.543588,0.547644,0.373246,1
0.425532,0.536001,0.524858,0.427632,1
0.446809,0.522761,0.53884,0.389474,1
0.468085,0.512794,0.53884,0.352193,1
0.489362,0.508033,0.532367,0.380263,1
0.510638,0.506099,0.517349,0.407456,1
0.531915,0.496281,0.516054,0.417544,1
0.553191,0.490479,0.523045,0.396053,1
0.574468,0.485867,0.532367,0.376316,1
0.595745,0.482148,0.523045,0.382018,1
0.617021,0.471288,0.513465,0.439912,1
0.638298,0.452693,0.501554,0.423246,1
0.659574,0.454775,0.487053,0.416228,1
0.680851,0.452098,0.483169,0.408333,1
0.702128,0.452098,0.496375,0.354386,1
0.723404,0.443767,0.484205,0.344737,1
0.744681,0.444957,0.489643,0.263158,1
0.765957,0.468611,0.472812,0.330702,1
0.787234,0.501339,0.49275,0.312281,1
0.808511,0.471883,0.511652,0.26886,1
0.829787,0.443618,0.493009,0.322368,1
0.851064,0.426361,0.468928,0.367105,1
0.87234,0.40598,0.445106,0.4,1
0.893617,0.383666,0.40523,0.401316,0
0.914894,0.350193,0.369498,0.371053,0
0.93617,0.405385,0.359658,0.47807,0
0.957447,0.437072,0.360694,0.388596,0
0.978723,0.450759,0.471258,0.317544,1
1,0.45299,0.470223,0.377632,1
0,0.422791,0.423615,0.432456,1
0.021277,0.408509,0.383739,0.46886,1
0.042553,0.373252,0.426204,0.400439,1
0.06383,0.31568,0.387882,0.407018,0
0.085106,0.263612,0.345935,0.40307,0
0.106383,0.2108,0.294666,0.46886,0
0.12766,0.17108,0.251683,0.495175,0
0.148936,0.142666,0.210513,0.501754,0
0.170213,0.126004,0.182807,0.534211,0
0.191489,0.12407,0.169083,0.577632,0
0.212766,0.120797,0.162869,0.567982,0
0.234043,0.13136,0.164682,0.572807,0
0.255319,0.177328,0.185396,0.570614,0
0.276596,0.22047,0.216727,0.560088,0
0.297872,0.262422,0.232781,0.528509,0
0.319149,0.325498,0.273433,0.514035,1
0.340426,0.371318,0.304247,0.540789,1
0.361702,0.400179,0.329363,0.554825,1
0.382979,0.434841,0.352149,0.449123,1
0.404255,0.443023,0.361212,0.501754,1
0.425532,0.435882,0.36639,0.555263,1
0.446809,0.420708,0.367944,0.544737,1
0.468085,0.409402,0.361989,0.546491,1
0.489362,0.399732,0.367685,0.579386,1
0.510638,0.387533,0.360953,0.607018,1
0.531915,0.378756,0.360435,0.57193,1
0.553191,0.367748,0.351631,0.569298,1
0.574468,0.353615,0.338426,0.59693,0
0.595745,0.347813,0.334283,0.591667,0
0.617021,0.338887,0.326774,0.602632,0
0.638298,0.330854,0.324184,0.601754,0
0.659574,0.333234,0.318747,0.642544,0
0.680851,0.329515,0.323925,0.60614,0
0.702128,0.336805,0.33972,0.609211,1
0.723404,0.325796,0.369757,0.570614,1
0.744681,0.347962,0.386328,0.579386,1
0.765957,0.399137,0.393837,0.554825,0
0.787234,0.444362,0.411704,0.514035,1
0.808511,0.427551,0.401864,0.500439,0
0.829787,0.387087,0.386587,0.434649,0
0.851064,0.365516,0.360953,0.553509,0
0.87234,0.347516,0.352149,0.575877,1
0.893617,0.329664,0.316416,0.602193,0
0.914894,0.307944,0.283014,0.57193,0
0.93617,0.334276,0.272657,0.660526,0
0.957447,0.339929,0.28405,0.572368,0
0.978723,0.349301,0.382703,0.508333,1
1,0.329069,0.385293,0.50614,0
0,0.30601,0.352408,0.507895,0
0.021277,0.263761,0.307354,0.492982,0
0.042553,0.233413,0.355515,0.489912,0
0.06383,0.198007,0.3203,0.515351,0
0.085106,0.160964,0.283532,0.507456,0
0.106383,0.129128,0.228638,0.588158,0
0.12766,0.105177,0.190575,0.619298,0
0.148936,0.093871,0.161056,0.646053,0
0.170213,0.084945,0.13361,0.707895,0
0.191489,0.083755,0.121699,0.717544,0
0.212766,0.082565,0.107716,0.721491,0
0.234043,0.085838,0.096582,0.766228,0
0.255319,0.112615,0.09218,0.787719,0
0.276596,0.141922,0.117038,0.778947,0
0.297872,0.169592,0.11419,0.817544,0
0.319149,0.218387,0.137494,0.822807,0
0.340426,0.272687,0.170896,0.775877,0
0.361702,0.322523,0.190057,0.675439,0
0.382979,0.360458,0.197566,0.701754,0
0.404255,0.382773,0.213879,0.759649,0
0.425532,0.383517,0.232004,0.771491,0
0.446809,0.382475,0.24262,0.759649,0
0.468085,0.38679,0.248835,0.675439,0
0.489362,0.396311,0.255049,0.732895,0
0.510638,0.40241,0.258415,0.747368,0
0.531915,0.403303,0.258933,0.806579,0
0.553191,0.395418,0.252201,0.799123,1
0.574468,0.39393,0.247022,0.81886,1
0.595745,0.39512,0.237442,0.817982,1
0.617021,0.391253,0.234335,0.851316,1
0.638298,0.392443,0.232004,0.834649,0
0.659574,0.390211,0.231745,0.817105,0
0.680851,0.390806,0.236924,0.722368,0
0.702128,0.397947,0.254531,0.658333,0
0.723404,0.403154,0.276282,0.611842,0
0.744681,0.433502,0.299327,0.654386,0
0.765957,0.490628,0.336872,0.649561,1
0.787234,0.52053,0.372346,0.635088,1
0.808511,0.505802,0.389953,0.600877,1
0.829787,0.478727,0.379855,0.571053,1
0.851064,0.457602,0.367944,0.603509,1
0.87234,0.429783,0.343863,0.617544,0
0.893617,0.397054,0.319782,0.655263,0
0.914894,0.35778,0.298809,0.639474,0
0.93617,0.371318,0.282496,0.635965,0
0.957447,0.365814,0.282755,0.593421,0
0.978723,0.364029,0.373123,0.519737,1
1,0.333978,0.371569,0.561404,0
0,0.314936,0.34464,0.572807,1
0.021277,0.27953,0.31564,0.573246,0
0.042553,0.253198,0.372605,0.511404,0
0.06383,0.219726,0.339461,0.548684,0
0.085106,0.191015,0.312015,0.573246,0
0.106383,0.16751,0.264371,0.60307,0
0.12766,0.143112,0.227861,0.613596,0
0.148936,0.135971,0.195495,0.635088,0
0.170213,0.140732,0.185137,0.620175,0
0.191489,0.145939,0.179441,0.625877,0
0.212766,0.180452,0.189798,0.676316,0
0.234043,0.218982,0.217504,0.615789,0
0.255319,0.304522,0.291818,0.597368,1
0.276596,0.398245,0.380891,0.479825,1
0.297872,0.408361,0.42957,0.489474,0
0.319149,0.475305,0.492491,0.482895,1
0.340426,0.50848,0.527965,0.491667,1
0.361702,0.525885,0.538322,0.492105,1
0.382979,0.574234,0.551787,0.495175,1
0.404255,0.590449,0.551787,0.478509,1
0.425532,0.582416,0.544278,0.510526,1
0.446809,0.574085,0.553599,0.456579,1
0.468085,0.559952,0.545831,0.512719,1
0.489362,0.556233,0.516054,0.594298,1
0.510638,0.552663,0.480321,0.570175,1
0.531915,0.553109,0.539617,0.529825,1
0.553191,0.547605,0.554117,0.493421,1
0.574468,0.550431,0.568358,0.471491,1
0.595745,0.542696,0.57276,0.461404,1
0.617021,0.530497,0.575091,0.477632,1
0.638298,0.523802,0.562403,0.55,1
0.659574,0.539274,0.567323,0.519298,1
0.680851,0.55906,0.573278,0.513596,1
0.702128,0.568878,0.586484,0.42807,1
0.723404,0.576465,0.612895,0.398684,1
0.744681,0.595359,0.643967,0.400439,1
0.765957,0.598334,0.624806,0.421053,1
0.787234,0.593127,0.616261,0.386842,1
0.808511,0.547754,0.623252,0.387719,1
0.829787,0.511901,0.610564,0.389474,1
0.851064,0.480661,0.573537,0.393421,0
0.87234,0.456114,0.545313,0.384649,0
0.893617,0.412526,0.502589,0.361842,0
0.914894,0.382029,0.470741,0.355263,0
0.93617,0.433799,0.438892,0.501754,1
0.957447,0.458941,0.426981,0.460526,0
0.978723,0.472181,0.52175,0.394737,1
1,0.462957,0.513206,0.450877,1
0,0.440048,0.477214,0.47807,1
0.021277,0.413716,0.448213,0.500439,1
0.042553,0.377417,0.498705,0.40307,1
0.06383,0.321928,0.478509,0.404825,0
0.085106,0.277447,0.42465,0.442982,0
0.106383,0.221363,0.375453,0.487281,0
0.12766,0.190122,0.327292,0.558333,0
0.148936,0.173609,0.291818,0.579825,0
0.170213,0.164088,0.265148,0.64693,0
0.191489,0.171675,0.257121,0.654825,0
0.212766,0.196816,0.270844,0.642982,0
0.234043,0.246504,0.300104,0.591228,0
0.255319,0.344094,0.370533,0.571053,0
0.276596,0.423237,0.470482,0.39386,0
0.297872,0.428593,0.50725,0.371491,0
0.319149,0.479768,0.569394,0.352193,1
0.340426,0.50238,0.600725,0.347807,1
0.361702,0.506992,0.603573,0.39693,1
0.382979,0.543588,0.612636,0.392105,1
0.404255,0.557275,0.607198,0.424561,1
0.425532,0.538976,0.596841,0.417982,1
0.446809,0.518149,0.595546,0.412719,1
0.468085,0.505356,0.598912,0.420614,1
0.489362,0.502083,0.597618,0.425,1
0.510638,0.494198,0.591403,0.458333,1
0.531915,0.486314,0.58985,0.42193,0
0.553191,0.487355,0.608493,0.415351,1
0.574468,0.480512,0.608234,0.398246,1
0.595745,0.475305,0.601761,0.399123,1
0.617021,0.47233,0.595805,0.372807,0
0.638298,0.461619,0.586743,0.394298,0
0.659574,0.46147,0.586484,0.402193,0
0.680851,0.463404,0.601243,0.390351,0
0.702128,0.469354,0.624288,0.372368,1
0.723404,0.476941,0.642154,0.387719,1
0.744681,0.494049,0.664682,0.395175,1
0.765957,0.513835,0.650181,0.399561,1
0.787234,0.56263,0.653806,0.407018,1
0.808511,0.541357,0.641636,0.440351,1
0.829787,0.510562,0.623252,0.405702,1
0.851064,0.491818,0.58493,0.391667,0
0.87234,0.464296,0.558778,0.377193,0
0.893617,0.43499,0.518643,0.392105,0
0.914894,0.397203,0.483687,0.422807,0
0.93617,0.448378,0.446919,0.512281,1
0.957447,0.462809,0.425427,0.45307,0
0.978723,0.448974,0.520197,0.420175,1
1,0.447486,0.515277,0.463596,0
0,0.460577,0.481875,0.574123,1
0.021277,0.44942,0.451062,0.582895,0
0.042553,0.413567,0.508286,0.491667,1
0.06383,0.367004,0.470482,0.511404,0
0.085106,0.304374,0.418436,0.605702,0
0.106383,0.261381,0.367426,0.607018,0
0.12766,0.218834,0.33014,0.637719,0
0.148936,0.195626,0.287675,0.642105,0
0.170213,0.180006,0.251942,0.714035,0
0.191489,0.185361,0.251683,0.662281,0
0.212766,0.205445,0.262558,0.630702,0
0.234043,0.256918,0.293112,0.653947,0
0.255319,0.358375,0.365355,0.594298,0
0.276596,0.433056,0.459347,0.467544,0
0.297872,0.419964,0.491973,0.452632,0
0.319149,0.46742,0.558001,0.42807,0
0.340426,0.485719,0.586743,0.40307,0
0.361702,0.484082,0.582341,0.333333,0
0.382979,0.522166,0.591921,0.417105,0
0.404255,0.53734,0.588555,0.430702,0
0.425532,0.525736,0.585189,0.385526,0
0.446809,0.508777,0.593216,0.393421,0
0.468085,0.497769,0.593475,0.424123,0
0.489362,0.495686,0.585448,0.44386,0
0.510638,0.488396,0.562403,0.424123,0
0.531915,0.478578,0.548421,0.385965,0
0.553191,0.4759,0.556447,0.362281,0
0.574468,0.472478,0.553858,0.337719,0
0.595745,0.465189,0.547385,0.354825,0
0.617021,0.458197,0.540653,0.364035,0
0.638298,0.446147,0.529259,0.380263,0
0.659574,0.450461,0.531331,0.412719,0
0.680851,0.454775,0.538581,0.394298,0
0.702128,0.464445,0.553081,0.366228,0
0.723404,0.481256,0.574832,0.400439,0
0.744681,0.506248,0.58001,0.432895,0
0.765957,0.524993,0.572242,0.497807,1
0.787234,0.549539,0.586484,0.439035,1
0.808511,0.520381,0.614448,0.338596,1
0.829787,0.483487,0.596582,0.332895,0
0.851064,0.465189,0.568358,0.317544,0
0.87234,0.442428,0.537286,0.413596,0
0.893617,0.419816,0.506732,0.390351,0
0.914894,0.382178,0.475401,0.370614,0
0.93617,0.430973,0.43682,0.482895,1
0.957447,0.45061,0.42232,0.431579,0
0.978723,0.466677,0.523045,0.407895,1
1,0.464891,0.513982,0.457018,1
0,0.445998,0.470999,0.519737,1
0.021277,0.428295,0.444588,0.54693,0
0.042553,0.397798,0.490161,0.45614,1
0.06383,0.350491,0.46349,0.468421,0
0.085106,0.293216,0.403677,0.492105,0
0.106383,0.250372,0.360176,0.514474,0
0.12766,0.203957,0.311497,0.570175,0
0.148936,0.182535,0.278353,0.619737,0
0.170213,0.174055,0.255049,0.627193,0
0.191489,0.182684,0.245728,0.643421,0
0.212766,0.205296,0.264112,0.603509,0
0.234043,0.250669,0.286639,0.601754,0
0.255319,0.344689,0.371051,0.555263,1
0.276596,0.422345,0.452356,0.492982,1
0.297872,0.421154,0.481098,0.439474,0
0.319149,0.466677,0.539617,0.397368,1
0.340426,0.484677,0.564474,0.4,0
0.361702,0.487057,0.559555,0.349123,0
0.382979,0.530348,0.576385,0.435526,1
0.404255,0.543439,0.562144,0.425,1
0.425532,0.529456,0.564215,0.435088,1
0.446809,0.516959,0.559037,0.424123,1
0.468085,0.507885,0.55334,0.425439,1
0.489362,0.501934,0.551269,0.379386,0
0.510638,0.489735,0.541947,0.335526,0
0.531915,0.489289,0.532626,0.35614,0
0.553191,0.491372,0.547385,0.351754,0
0.574468,0.483487,0.540653,0.321053,0
0.595745,0.464296,0.535733,0.332018,0
0.617021,0.466825,0.533661,0.343421,0
0.638298,0.451056,0.522009,0.347368,0
0.659574,0.457304,0.517607,0.359649,0
0.680851,0.459536,0.516831,0.351316,0
0.702128,0.468313,0.536251,0.351316,0
0.723404,0.47471,0.555153,0.374123,0
0.744681,0.5,0.572501,0.420175,0
0.765957,0.527522,0.573796,0.455702,1
0.787234,0.556531,0.576126,0.471053,1
0.808511,0.536894,0.58726,0.373246,1
0.829787,0.508033,0.568099,0.409211,0
0.851064,0.485719,0.547385,0.438158,0
0.87234,0.469206,0.516313,0.425439,0
0.893617,0.432609,0.484723,0.428509,0
0.914894,0.39036,0.447178,0.386404,0
0.93617,0.443172,0.423356,0.463596,1
0.957447,0.463255,0.402641,0.430263,0
0.978723,0.470693,0.510357,0.399123,1
1,0.459685,0.507768,0.451316,1
0,0.433502,0.465044,0.482018,1
0.021277,0.417435,0.428017,0.507018,1
0.042553,0.38069,0.481616,0.416667,1
0.06383,0.329217,0.451838,0.458333,1
0.085106,0.275067,0.399793,0.525877,0
0.106383,0.235793,0.351631,0.591667,0
0.12766,0.195775,0.307872,0.597368,0
0.148936,0.174204,0.267478,0.666667,0
0.170213,0.168551,0.248317,0.663596,0
0.191489,0.172121,0.243915,0.680263,0
0.212766,0.193544,0.248835,0.65614,0
0.234043,0.244868,0.279648,0.665789,0
0.255319,0.329961,0.360176,0.619737,1
0.276596,0.41803,0.440445,0.542105,1
0.297872,0.407022,0.467115,0.478947,1
0.319149,0.464296,0.519938,0.504386,1
0.340426,0.48438,0.549974,0.485526,1
0.361702,0.494496,0.543501,0.516228,1
0.382979,0.541803,0.560849,0.519737,1
0.404255,0.549688,0.549456,0.528509,1
0.425532,0.541357,0.560849,0.472368,1
0.446809,0.529009,0.55826,0.488596,1
0.468085,0.523802,0.561367,0.487719,1
0.489362,0.512943,0.557483,0.454386,1
0.510638,0.50967,0.549456,0.439035,1
0.531915,0.499256,0.539099,0.447368,1
0.553191,0.493603,0.552563,0.464912,1
0.574468,0.491223,0.544795,0.441228,1
0.595745,0.480958,0.540653,0.432895,1
0.617021,0.469801,0.529777,0.455263,1
0.638298,0.454329,0.522527,0.478509,1
0.659574,0.4518,0.506473,0.433333,0
0.680851,0.449866,0.515795,0.391667,0
0.702128,0.443618,0.519161,0.325,0
0.723404,0.43856,0.532108,0.284649,0
0.744681,0.443916,0.544278,0.284649,0
0.765957,0.462065,0.540135,0.325,0
0.787234,0.489586,0.536251,0.284211,0
0.808511,0.468908,0.541688,0.260965,0
0.829787,0.439899,0.51709,0.289035,0
0.851064,0.427105,0.489125,0.302632,0
0.87234,0.417138,0.467892,0.314035,0
0.893617,0.388129,0.410927,0.349123,0
0.914894,0.353764,0.381926,0.342544,0
0.93617,0.419518,0.367685,0.477193,0
0.957447,0.457156,0.367685,0.433333,0
0.978723,0.461767,0.4855,0.381579,1
1,0.453436,0.47825,0.407018,1
0,0.410741,0.441222,0.464474,0
0.021277,0.396013,0.393837,0.483772,0
0.042553,0.363731,0.438115,0.410088,0
0.06383,0.312258,0.406266,0.484649,0
0.085106,0.250223,0.353185,0.50614,0
0.106383,0.211098,0.301139,0.583333,0
0.12766,0.172419,0.249871,0.627632,0
0.148936,0.141029,0.220093,0.683772,0
0.170213,0.130021,0.204298,0.719298,0
0.191489,0.110681,0.187727,0.709211,0
0.212766,0.120946,0.174003,0.754386,0
0.234043,0.138054,0.171414,0.752632,0
0.255319,0.181642,0.210772,0.673684,0
0.276596,0.228057,0.237442,0.67193,0
0.297872,0.259447,0.249612,0.690789,0
0.319149,0.321928,0.28146,0.699561,0
0.340426,0.369682,0.315122,0.637281,0
0.361702,0.396906,0.332729,0.613158,0
0.382979,0.434395,0.356033,0.65,1
0.404255,0.445998,0.363542,0.648246,0
0.425532,0.429188,0.368203,0.622807,0
0.446809,0.412377,0.367426,0.616228,0
0.468085,0.400476,0.356292,0.588158,0
0.489362,0.389021,0.362248,0.574123,0
0.510638,0.381583,0.351631,0.56886,0
0.531915,0.361797,0.348006,0.542544,0
0.553191,0.346772,0.339202,0.582895,0
0.574468,0.335317,0.333247,0.594298,0
0.595745,0.324755,0.322631,0.557456,0
0.617021,0.32773,0.323666,0.506579,0
0.638298,0.328325,0.31072,0.489912,0
0.659574,0.324457,0.3058,0.490789,0
0.680851,0.326688,0.314863,0.461842,0
0.702128,0.329069,0.325997,0.460526,1
0.723404,0.327581,0.332988,0.474561,0
0.744681,0.349598,0.331693,0.510088,0
0.765957,0.382475,0.340756,0.549561,1
0.787234,0.429783,0.34697,0.574561,1
0.808511,0.422196,0.395132,0.509211,1
0.829787,0.390658,0.386328,0.450877,1
0.851064,0.375781,0.361212,0.440351,1
0.87234,0.351235,0.336613,0.497807,0
0.893617,0.329961,0.315898,0.493421,0
0.914894,0.309729,0.289487,0.505702,0
0.93617,0.329515,0.287675,0.575877,0
0.957447,0.344094,0.292595,0.547807,1
0.978723,0.342309,0.397721,0.430263,1
