@relation electricity-weka.filters.uns1ervised.attribute.Normalize-S1.0-T0.0-weka.filters.uns1ervised.attribute.ReplaceMissingValues-weka.filters.uns1ervised.attribute.Remove-R1-weka.filters.uns1ervised.attribute.Remove-R3-weka.filters.uns1ervised.attribute.Remove-R4

@attribute 0 numeric
@attribute period numeric
@attribute nswdemand numeric
@attribute vicdemand numeric
@attribute transfer numeric
@attribute class {1,0}


@data
1,0.87234,0.582416,0.49767,0.439474,1
1,0.893617,0.541952,0.459347,0.489474,0
1,0.914894,0.494347,0.435008,0.526754,0
1,0.93617,0.523207,0.40523,0.578509,0
1,0.957447,0.531389,0.383739,0.560526,0
1,0.978723,0.529902,0.446142,0.501316,1
0,1,0.519042,0.428017,0.57193,1
1,0,0.516662,0.406784,0.634211,1
1,0.021277,0.498066,0.378819,0.65614,1
1,0.042553,0.457899,0.436044,0.530263,1
1,0.06383,0.405832,0.406784,0.546491,1
1,0.085106,0.345879,0.383221,0.568421,1
1,0.106383,0.296043,0.342051,0.568421,1
1,0.12766,0.244421,0.309166,0.634211,1
1,0.148936,0.221809,0.287675,0.74386,0
1,0.170213,0.201726,0.278871,0.766667,0
1,0.191489,0.204403,0.267219,0.757895,0
1,0.212766,0.233264,0.271103,0.767982,0
1,0.234043,0.273431,0.298809,0.699561,0
1,0.255319,0.372359,0.370274,0.630702,1
1,0.276596,0.479024,0.445624,0.478509,1
1,0.297872,0.503124,0.490161,0.420614,0
1,0.319149,0.58554,0.553858,0.372807,1
1,0.340426,0.607111,0.578975,0.310088,1
1,0.361702,0.590003,0.575867,0.316667,1
1,0.382979,0.597144,0.579492,0.273246,1
1,0.404255,0.586135,0.566028,0.328509,0
1,0.425532,0.576763,0.556447,0.35,0
0,0.446809,0.565605,0.554635,0.299123,0
1,0.468085,0.548051,0.545572,0.38114,0
1,0.489362,0.54463,0.545572,0.363596,0
1,0.510638,0.535406,0.531331,0.371053,0
1,0.531915,0.523356,0.528224,0.35307,0
1,0.553191,0.515323,0.529518,0.362281,0
0,0.574468,0.503273,0.533143,0.32807,0
1,0.595745,0.495537,0.517607,0.351754,0
1,0.617021,0.489289,0.504402,0.403509,0
1,0.638298,0.482892,0.485241,0.425,0
1,0.659574,0.492711,0.483946,0.441667,0
1,0.680851,0.510414,0.484464,0.416667,0
1,0.702128,0.54939,0.496116,0.492544,0
1,0.723404,0.61321,0.552563,0.414912,0
1,0.744681,0.659923,0.60668,0.217544,1
1,0.765957,0.641029,0.602279,0.285088,1
0,0.787234,0.620054,0.562403,0.369298,1
1,0.808511,0.58316,0.518125,0.420614,0
1,0.829787,0.557572,0.501036,0.450439,0
1,0.851064,0.526778,0.476696,0.457018,0
1,0.87234,0.495091,0.443035,0.492105,0
1,0.893617,0.472627,0.41507,0.469298,0
1,0.914894,0.445552,0.381668,0.432456,0
1,0.93617,0.49033,0.370792,0.538158,0
0,0.957447,0.501934,0.356033,0.558333,0
0,0.978723,0.511901,0.436044,0.51886,1
1,1,0.504612,0.424133,0.585965,1
1,0,0.492413,0.390989,0.603509,1
0,0.021277,0.473073,0.360176,0.612281,1
1,0.042553,0.439155,0.409632,0.550877,1
1,0.06383,0.375781,0.38348,0.537719,1
1,0.085106,0.319548,0.338944,0.555263,1
1,0.106383,0.264207,0.306318,0.564035,1
1,0.12766,0.223594,0.270844,0.581579,1
1,0.148936,0.185957,0.254531,0.612281,1
1,0.170213,0.163642,0.237442,0.74386,0
1,0.191489,0.156799,0.223459,0.786404,0
0,0.212766,0.160369,0.215173,0.816228,0
1,0.234043,0.176882,0.208959,0.809649,0
1,0.255319,0.20723,0.231486,0.775877,0
1,0.276596,0.247694,0.217245,0.72193,1
1,0.297872,0.296638,0.23304,0.672807,1
1,0.319149,0.3795,0.264889,0.620175,1
0,0.340426,0.44704,0.310979,0.598246,1
1,0.361702,0.493454,0.341274,0.570175,1
1,0.382979,0.520976,0.373382,0.57193,1
1,0.404255,0.519786,0.387364,0.576316,1
0,0.425532,0.498066,0.393837,0.563596,1
1,0.446809,0.476198,0.390212,0.555702,1
1,0.468085,0.44704,0.393837,0.590351,1
1,0.489362,0.422047,0.391248,0.634211,0
1,0.510638,0.401517,0.391766,0.651754,0
1,0.531915,0.385748,0.386069,0.660526,0
1,0.553191,0.366558,0.396945,0.651754,0
1,0.574468,0.341119,0.388141,0.660526,0
1,0.595745,0.329069,0.377007,0.673684,0
1,0.617021,0.321928,0.361471,0.67807,0
1,0.638298,0.313895,0.359658,0.666667,0
1,0.659574,0.321333,0.367167,0.657895,0
0,0.680851,0.35064,0.390212,0.65614,0
0,0.702128,0.412824,0.432418,0.599123,0
1,0.723404,0.489735,0.493268,0.49693,1
1,0.744681,0.554299,0.528742,0.470175,1
1,0.765957,0.546712,0.528483,0.505702,1
1,0.787234,0.521571,0.492491,0.547807,0
1,0.808511,0.486611,0.461937,0.574561,0
1,0.829787,0.451503,0.440963,0.574123,0
1,0.851064,0.427849,0.414034,0.619737,0
1,0.87234,0.419518,0.396945,0.638596,0
1,0.893617,0.398988,0.377007,0.634211,0
1,0.914894,0.376227,0.34956,0.634211,0
1,0.93617,0.397054,0.343086,0.672807,0
1,0.957447,0.399137,0.344899,0.687281,0
1,0.978723,0.40241,0.416106,0.595614,0
1,1,0.378459,0.406525,0.607895,0
0,0,0.353615,0.394873,0.639035,0
1,0.021277,0.309134,0.366649,0.689474,0
1,0.042553,0.276108,0.424133,0.544737,0
1,0.06383,0.236388,0.398498,0.65614,0
0,0.085106,0.19637,0.358622,0.638158,0
1,0.106383,0.163939,0.318488,0.67807,0
1,0.12766,0.136566,0.290523,0.720175,0
1,0.148936,0.118417,0.275246,0.735526,0
1,0.170213,0.103392,0.249871,0.777193,0
1,0.191489,0.10488,0.231227,0.767544,0
1,0.212766,0.109194,0.207147,0.812719,0
1,0.234043,0.119756,0.198602,0.782895,0
1,0.255319,0.141476,0.185914,0.855263,0
1,0.276596,0.164832,0.187985,0.845175,0
1,0.297872,0.18551,0.164164,0.851316,0
1,0.319149,0.249033,0.183066,0.785088,0
1,0.340426,0.316424,0.210772,0.760526,0
1,0.361702,0.379649,0.248317,0.69386,0
0,0.382979,0.427849,0.276023,0.680263,1
1,0.404255,0.447783,0.295184,0.675877,1
1,0.425532,0.446147,0.30347,0.662719,1
1,0.446809,0.433948,0.302952,0.691228,1
1,0.468085,0.421006,0.314604,0.686842,1
1,0.489362,0.406427,0.314604,0.67807,1
1,0.510638,0.401666,0.314345,0.682456,1
1,0.531915,0.387533,0.322113,0.688596,1
1,0.553191,0.371913,0.34231,0.67807,1
0,0.574468,0.362838,0.341792,0.682456,1
1,0.595745,0.359417,0.330658,0.686842,1
1,0.617021,0.355698,0.328586,0.704825,1
1,0.638298,0.361797,0.325738,0.700877,1
1,0.659574,0.379351,0.33014,0.699123,1
1,0.680851,0.412824,0.329104,0.703509,1
1,0.702128,0.477239,0.35448,0.682895,1
1,0.723404,0.54701,0.431901,0.585088,1
1,0.744681,0.605921,0.490937,0.562281,1
1,0.765957,0.620054,0.503366,0.591667,1
1,0.787234,0.589408,0.473848,0.628947,1
1,0.808511,0.563374,0.449508,0.633333,1
1,0.829787,0.539125,0.431124,0.621053,1
1,0.851064,0.518001,0.405748,0.655263,1
1,0.87234,0.499702,0.389436,0.634211,1
0,0.893617,0.465189,0.360435,0.659649,1
1,0.914894,0.433204,0.342828,0.664912,0
1,0.93617,0.450312,0.328068,0.679386,1
0,0.957447,0.447635,0.32522,0.704386,0
1,0.978723,0.431717,0.383221,0.680263,1
1,1,0.386938,0.373641,0.657895,0
1,0,0.36269,0.363542,0.627193,0
1,0.021277,0.324308,0.337131,0.616667,0
1,0.042553,0.290092,0.402641,0.550877,0
1,0.06383,0.254091,0.379337,0.603947,0
1,0.085106,0.217941,0.35448,0.64386,0
1,0.106383,0.179262,0.322631,0.653947,0
0,0.12766,0.152931,0.301398,0.717544,0
1,0.148936,0.132699,0.278871,0.697807,0
1,0.170213,0.123475,0.255308,0.763158,0
1,0.191489,0.120797,0.238477,0.803947,0
1,0.212766,0.125558,0.227084,0.838158,0
1,0.234043,0.141476,0.223459,0.82807,0
1,0.255319,0.179262,0.228897,0.833772,0
1,0.276596,0.20961,0.229933,0.833772,0
1,0.297872,0.238024,0.19912,0.838158,0
1,0.319149,0.295745,0.212584,0.810526,0
1,0.340426,0.371169,0.246504,0.797368,0
0,0.361702,0.430229,0.276541,0.75614,0
1,0.382979,0.490181,0.299068,0.759211,0
1,0.404255,0.508926,0.31072,0.74386,0
0,0.425532,0.517257,0.31305,0.745175,1
1,0.446809,0.496281,0.309425,0.747368,1
1,0.468085,0.481404,0.306059,0.746491,1
1,0.489362,0.46385,0.303211,0.703509,1
1,0.510638,0.451056,0.315122,0.659649,1
1,0.531915,0.43499,0.314086,0.615789,1
1,0.553191,0.41327,0.323666,0.703509,0
1,0.574468,0.397352,0.315381,0.703509,1
1,0.595745,0.386343,0.301139,0.703509,1
1,0.617021,0.383666,0.290264,0.703509,1
0,0.638298,0.389914,0.286898,0.703509,1
1,0.659574,0.40241,0.293371,0.703509,1
1,0.680851,0.426361,0.310461,0.703509,0
1,0.702128,0.486909,0.355774,0.689474,1
1,0.723404,0.589557,0.450803,0.610088,1
1,0.744681,0.670039,0.533402,0.563596,1
1,0.765957,0.663493,0.527447,0.576754,1
1,0.787234,0.640583,0.503625,0.643421,1
1,0.808511,0.608747,0.479026,0.667982,1
1,0.829787,0.577358,0.458312,0.660526,1
1,0.851064,0.562928,0.440963,0.705702,1
1,0.87234,0.535257,0.420508,0.68114,1
0,0.893617,0.502678,0.396686,0.72807,1
1,0.914894,0.448825,0.371828,0.75614,0
1,0.93617,0.454627,0.345935,0.72193,0
1,0.957447,0.435287,0.313827,0.72193,0
0,0.978723,0.439155,0.38581,0.671053,0
1,1,0.429188,0.387105,0.67807,0
1,0,0.413865,0.382703,0.655263,0
1,0.021277,0.39765,0.363801,0.651316,0
1,0.042553,0.369384,0.438633,0.582456,0
1,0.06383,0.334573,0.426463,0.587281,0
1,0.085106,0.287414,0.396168,0.603509,0
1,0.106383,0.243529,0.367685,0.616667,0
1,0.12766,0.213329,0.346194,0.645175,0
1,0.148936,0.188783,0.33014,0.661842,0
1,0.170213,0.177179,0.312015,0.683772,0
0,0.191489,0.181791,0.297514,0.717105,0
1,0.212766,0.218239,0.307095,0.734211,0
1,0.234043,0.265248,0.328327,0.726754,0
1,0.255319,0.369087,0.404195,0.626316,0
1,0.276596,0.488991,0.478767,0.498246,0
0,0.297872,0.542696,0.540394,0.392105,0
1,0.319149,0.629277,0.622216,0.339035,0
1,0.340426,0.645492,0.657172,0.299561,0
1,0.361702,0.63493,0.668307,0.294737,0
1,0.382979,0.641327,0.676592,0.288596,0
1,0.404255,0.631955,0.65536,0.284211,0
1,0.425532,0.62526,0.636458,0.31886,0
1,0.446809,0.609789,0.630761,0.332456,0
1,0.468085,0.597739,0.609011,0.346491,0
1,0.489362,0.584945,0.596582,0.36886,0
1,0.510638,0.578251,0.575608,0.364912,0
1,0.531915,0.569473,0.571983,0.351316,0
1,0.553191,0.56501,0.583635,0.378509,0
1,0.574468,0.555638,0.581305,0.367544,0
1,0.595745,0.548944,0.55826,0.402193,0
1,0.617021,0.529604,0.55101,0.365789,0
1,0.638298,0.538381,0.535474,0.370175,0
1,0.659574,0.558911,0.542983,0.379386,0
0,0.680851,0.594317,0.558001,0.375877,0
1,0.702128,0.653377,0.601243,0.354386,0
0,0.723404,0.743529,0.683843,0.325877,1
1,0.744681,0.79753,0.763076,0.290351,1
1,0.765957,0.785629,0.746245,0.281579,1
1,0.787234,0.753347,0.692905,0.330263,1
0,0.808511,0.714668,0.647592,0.34693,0
1,0.829787,0.686998,0.624288,0.360526,1
1,0.851064,0.668253,0.591662,0.384211,1
0,0.87234,0.64222,0.565769,0.374561,1
1,0.893617,0.59878,0.530554,0.389474,1
1,0.914894,0.553853,0.495598,0.427632,0
1,0.93617,0.570961,0.460383,0.562719,1
1,0.957447,0.561143,0.434231,0.501316,0
1,0.978723,0.554894,0.484464,0.521053,1
1,1,0.557275,0.470741,0.55614,1
1,0,0.541059,0.457017,0.567982,1
1,0.021277,0.517554,0.438115,0.603509,1
1,0.042553,0.484231,0.500518,0.50307,1
1,0.06383,0.434097,0.484982,0.534211,1
0,0.085106,0.371616,0.452356,0.572807,1
1,0.106383,0.322226,0.425945,0.587719,1
0,0.12766,0.270306,0.397462,0.625877,1
1,0.148936,0.233413,0.378819,0.619737,0
1,0.170213,0.207676,0.354997,0.648246,0
1,0.191489,0.209908,0.350596,0.684649,0
1,0.212766,0.237281,0.358881,0.675877,1
1,0.234043,0.288753,0.372864,0.628947,0
1,0.255319,0.387831,0.453133,0.49693,1
1,0.276596,0.501041,0.537027,0.362281,1
1,0.297872,0.558911,0.591662,0.237719,0
1,0.319149,0.6385,0.658726,0.220614,1
1,0.340426,0.657394,0.70637,0.257018,1
1,0.361702,0.631508,0.7087,0.233772,1
1,0.382979,0.627046,0.716986,0.207895,0
1,0.404255,0.620649,0.695495,0.209649,0
1,0.425532,0.610235,0.675816,0.222807,0
1,0.446809,0.585094,0.658208,0.204386,0
1,0.468085,0.575722,0.641378,0.212281,0
1,0.489362,0.566647,0.624029,0.253509,0
1,0.510638,0.552663,0.600984,0.277632,0
1,0.531915,0.543142,0.590368,0.278509,0
0,0.553191,0.535109,0.610306,0.25307,0
1,0.574468,0.530051,0.606422,0.235965,0
1,0.595745,0.523802,0.593993,0.237719,0
0,0.617021,0.51562,0.585707,0.232456,0
1,0.638298,0.516067,0.569135,0.257456,0
1,0.659574,0.537935,0.56551,0.292544,0
1,0.680851,0.57587,0.573537,0.289035,0
1,0.702128,0.631955,0.611341,0.274123,0
1,0.723404,0.716751,0.694718,0.279386,1
1,0.744681,0.777001,0.777317,0.273246,1
1,0.765957,0.764802,0.763335,0.266228,1
1,0.787234,0.738322,0.708959,0.297807,1
1,0.808511,0.70604,0.663905,0.310088,0
0,0.829787,0.677031,0.624288,0.333333,0
1,0.851064,0.658286,0.605127,0.346053,0
1,0.87234,0.630616,0.576644,0.351754,0
1,0.893617,0.587623,0.544278,0.387281,0
1,0.914894,0.540018,0.504402,0.38114,0
1,0.93617,0.555638,0.470223,0.51886,0
1,0.957447,0.549985,0.448731,0.474561,0
1,0.978723,0.543439,0.500259,0.505263,1
1,1,0.533323,0.493268,0.542105,1
1,0,0.53496,0.476696,0.6,1
1,0.021277,0.519935,0.457276,0.594737,1
1,0.042553,0.488099,0.512947,0.498684,1
1,0.06383,0.438857,0.496116,0.492982,1
0,0.085106,0.377715,0.454428,0.516228,1
1,0.106383,0.32535,0.416882,0.52193,1
1,0.12766,0.274472,0.375453,0.541228,1
1,0.148936,0.23981,0.354997,0.590351,0
1,0.170213,0.220768,0.339979,0.669737,0
1,0.191489,0.220619,0.330917,0.713596,0
1,0.212766,0.247099,0.336354,0.682456,0
1,0.234043,0.295745,0.355256,0.627632,0
1,0.255319,0.395716,0.426722,0.58114,1
1,0.276596,0.500893,0.508286,0.454386,1
1,0.297872,0.554448,0.558519,0.289035,0
0,0.319149,0.637459,0.635163,0.245614,1
1,0.340426,0.645641,0.663387,0.279386,0
1,0.361702,0.626897,0.66986,0.242982,1
0,0.382979,0.628236,0.670119,0.250439,0
1,0.404255,0.611574,0.654324,0.264035,0
1,0.425532,0.598185,0.635681,0.282895,0
1,0.446809,0.576614,0.629208,0.253509,0
0,0.468085,0.563969,0.627913,0.24386,0
1,0.489362,0.554002,0.619368,0.208333,0
1,0.510638,0.545225,0.596323,0.25,0
0,0.531915,0.530199,0.592439,0.21886,0
1,0.553191,0.532728,0.617815,0.192544,0
1,0.574468,0.529753,0.611859,0.211842,0
1,0.595745,0.519786,0.613931,0.184649,0
1,0.617021,0.512199,0.56318,0.234211,0
1,0.638298,0.501934,0.594511,0.234211,0
1,0.659574,0.523059,0.605645,0.23114,0
1,0.680851,0.555192,0.614448,0.262281,0
1,0.702128,0.606665,0.643708,0.232895,0
1,0.723404,0.691163,0.719575,0.235526,1
1,0.744681,0.749331,0.761523,0.192544,1
1,0.765957,0.736388,0.737183,0.245614,0
1,0.787234,0.713776,0.680476,0.148684,0
1,0.808511,0.682089,0.644744,0.257456,0
1,0.829787,0.651889,0.613154,0.287719,0
0,0.851064,0.627641,0.578457,0.313596,0
1,0.87234,0.607409,0.545572,0.374561,0
1,0.893617,0.557126,0.503884,0.427632,0
1,0.914894,0.50967,0.466598,0.430702,0
1,0.93617,0.537935,0.438892,0.502193,0
1,0.957447,0.540464,0.399793,0.490351,0
1,0.978723,0.534662,0.458312,0.514474,0
1,1,0.531241,0.433972,0.523684,0
1,0,0.526034,0.408856,0.545614,1
0,0.021277,0.50119,0.376748,0.602193,0
1,0.042553,0.481999,0.442517,0.510088,1
1,0.06383,0.432014,0.42232,0.530702,0
1,0.085106,0.367153,0.390471,0.568421,0
1,0.106383,0.319697,0.348006,0.587719,1
1,0.12766,0.274174,0.318747,0.577632,1
0,0.148936,0.2349,0.293889,0.587719,1
1,0.170213,0.21928,0.279389,0.612281,0
1,0.191489,0.218387,0.268773,0.634211,0
1,0.212766,0.248587,0.26696,0.653509,0
1,0.234043,0.289943,0.287157,0.653509,0
1,0.255319,0.384558,0.361471,0.644298,1
1,0.276596,0.490777,0.438633,0.534649,1
1,0.297872,0.53853,0.500259,0.379825,0
1,0.319149,0.618268,0.585707,0.333772,1
1,0.340426,0.629723,0.624029,0.288158,0
1,0.361702,0.615591,0.636199,0.254825,1
1,0.382979,0.623624,0.642413,0.240789,0
1,0.404255,0.610086,0.626877,0.251316,0
1,0.425532,0.593425,0.613154,0.260526,0
1,0.446809,0.584201,0.610047,0.284211,1
1,0.468085,0.579738,0.617038,0.252193,1
1,0.489362,0.575424,0.601761,0.302632,1
1,0.510638,0.566201,0.58001,0.301316,1
1,0.531915,0.55296,0.57276,0.27193,0
1,0.553191,0.534216,0.581046,0.260088,0
1,0.574468,0.526778,0.573019,0.286404,0
1,0.595745,0.514281,0.525375,0.32807,0
1,0.617021,0.501785,0.540135,0.274561,0
1,0.638298,0.492264,0.549715,0.243421,0
1,0.659574,0.495835,0.538581,0.277193,0
1,0.680851,0.516959,0.545313,0.287281,0
1,0.702128,0.555787,0.575867,0.263596,0
0,0.723404,0.635525,0.629726,0.225,0
0,0.744681,0.688634,0.688762,0.23114,0
1,0.765957,0.672568,0.66986,0.220614,0
1,0.787234,0.647575,0.631279,0.201316,0
1,0.808511,0.613062,0.589591,0.205702,0
1,0.829787,0.587771,0.561367,0.335526,0
1,0.851064,0.576614,0.529001,0.380702,0
1,0.87234,0.556977,0.492491,0.372368,0
1,0.893617,0.526034,0.455205,0.420175,0
0,0.914894,0.487652,0.428793,0.442105,0
1,0.93617,0.531687,0.413257,0.508772,0
1,0.957447,0.550729,0.40782,0.455263,0
0,0.978723,0.554597,0.48291,0.457456,1
1,1,0.544778,0.461419,0.554825,1
0,0,0.524993,0.435526,0.603509,1
1,0.021277,0.505356,0.403936,0.629386,1
1,0.042553,0.471288,0.464008,0.534211,1
1,0.06383,0.413419,0.441999,0.551754,1
0,0.085106,0.343499,0.412481,0.570175,1
1,0.106383,0.29277,0.374417,0.641667,0
1,0.12766,0.241595,0.344899,0.675439,0
1,0.148936,0.203808,0.320559,0.692982,0
0,0.170213,0.186998,0.307354,0.717105,0
1,0.191489,0.177031,0.283273,0.762719,0
1,0.212766,0.181345,0.27421,0.772807,0
1,0.234043,0.189081,0.269549,0.793421,0
0,0.255319,0.22895,0.290264,0.774123,0
1,0.276596,0.268819,0.301916,0.729386,0
1,0.297872,0.322077,0.299068,0.725439,1
1,0.319149,0.41922,0.312273,0.628509,1
1,0.340426,0.490925,0.365096,0.650439,1
1,0.361702,0.539274,0.406266,0.639035,1
1,0.382979,0.572002,0.432936,0.650877,1
1,0.404255,0.569176,0.437079,0.664035,1
0,0.425532,0.548497,0.432677,0.62193,1
1,0.446809,0.521571,0.419731,0.664035,1
1,0.468085,0.49524,0.406007,0.672807,1
0,0.489362,0.47471,0.393578,0.637281,1
1,0.510638,0.452693,0.376748,0.633333,1
1,0.531915,0.435436,0.375453,0.659649,1
1,0.553191,0.416096,0.389177,0.651754,1
1,0.574468,0.401815,0.378301,0.659649,1
1,0.595745,0.389319,0.364837,0.664035,1
1,0.617021,0.384856,0.343863,0.659649,1
1,0.638298,0.384856,0.339461,0.664035,1
1,0.659574,0.395864,0.352667,0.659649,0
1,0.680851,0.432758,0.345158,0.655263,1
1,0.702128,0.514877,0.392284,0.685088,1
1,0.723404,0.601755,0.477214,0.593421,1
1,0.744681,0.66141,0.548421,0.53114,1
1,0.765957,0.652931,0.550492,0.567544,1
1,0.787234,0.618268,0.518125,0.579825,1
1,0.808511,0.572002,0.486794,0.621053,1
1,0.829787,0.53734,0.44899,0.625439,0
1,0.851064,0.511306,0.433713,0.627632,0
1,0.87234,0.491818,0.412481,0.620175,0
1,0.893617,0.470247,0.382185,0.635965,1
1,0.914894,0.434692,0.36173,0.65614,0
1,0.93617,0.454924,0.357846,0.681579,1
1,0.957447,0.457007,0.352926,0.661404,0
1,0.978723,0.457899,0.420508,0.592982,0
1,1,0.430378,0.408597,0.594737,0
0,0,0.406427,0.396686,0.619737,0
1,0.021277,0.351979,0.366908,0.628947,0
1,0.042553,0.317465,0.421543,0.553947,0
1,0.06383,0.270455,0.397204,0.593421,0
1,0.085106,0.226123,0.35681,0.634211,0
1,0.106383,0.195924,0.324961,0.634211,0
1,0.12766,0.161559,0.303729,0.701316,0
1,0.148936,0.14579,0.28405,0.739035,0
1,0.170213,0.127343,0.258156,0.694298,0
1,0.191489,0.121541,0.230451,0.689035,0
1,0.212766,0.124963,0.207405,0.741667,0
1,0.234043,0.141625,0.191611,0.763596,0
1,0.255319,0.163047,0.190057,0.782456,0
1,0.276596,0.18194,0.191093,0.779386,0
0,0.297872,0.220321,0.166494,0.775877,0
1,0.319149,0.284142,0.188503,0.834649,0
1,0.340426,0.360607,0.218281,0.811404,0
1,0.361702,0.413567,0.264112,0.765351,0
1,0.382979,0.454032,0.274469,0.712281,0
0,0.404255,0.468164,0.284309,0.681579,0
1,0.425532,0.456858,0.286121,0.673684,0
1,0.446809,0.444808,0.287934,0.681579,0
1,0.468085,0.425766,0.285603,0.659211,0
1,0.489362,0.406575,0.277317,0.616228,0
1,0.510638,0.385748,0.277317,0.612281,0
1,0.531915,0.364921,0.271362,0.592544,0
1,0.553191,0.340226,0.287157,0.592544,0
1,0.574468,0.314639,0.280166,0.601316,0
1,0.595745,0.304969,0.273692,0.601316,0
0,0.617021,0.292175,0.256603,0.601316,0
1,0.638298,0.294704,0.251165,0.601316,0
1,0.659574,0.30958,0.264371,0.601316,0
1,0.680851,0.337846,0.279389,0.575,0
1,0.702128,0.409997,0.320559,0.563158,0
1,0.723404,0.518447,0.414552,0.497368,1
1,0.744681,0.601458,0.494821,0.474561,1
1,0.765957,0.626748,0.508027,0.535526,1
1,0.787234,0.61321,0.488607,0.582018,1
0,0.808511,0.593127,0.467892,0.629386,1
1,0.829787,0.578697,0.440963,0.648246,1
0,0.851064,0.548349,0.419731,0.681579,1
1,0.87234,0.536299,0.408856,0.648684,1
1,0.893617,0.496132,0.383221,0.72193,1
1,0.914894,0.458792,0.348006,0.692105,1
1,0.93617,0.466825,0.324702,0.681579,1
1,0.957447,0.459387,0.315381,0.664912,1
1,0.978723,0.447188,0.368462,0.617982,0
1,1,0.421601,0.365873,0.622807,0
1,0,0.400327,0.358622,0.666228,0
1,0.021277,0.360012,0.33739,0.67807,0
1,0.042553,0.336805,0.40057,0.551316,0
1,0.06383,0.299762,0.380891,0.587719,0
0,0.085106,0.262571,0.361989,0.625,0
1,0.106383,0.232371,0.334283,0.634211,0
1,0.12766,0.20604,0.314863,0.67807,0
1,0.148936,0.189527,0.294407,0.720175,0
1,0.170213,0.180006,0.287675,0.730702,0
0,0.191489,0.192353,0.274728,0.746053,0
1,0.212766,0.223445,0.280425,0.738158,0
1,0.234043,0.281761,0.30347,0.701754,0
0,0.255319,0.396311,0.38115,0.646491,1
1,0.276596,0.518447,0.462973,0.541667,1
1,0.297872,0.576614,0.523045,0.362281,0
0,0.319149,0.672716,0.610823,0.310526,0
1,0.340426,0.699643,0.637235,0.32193,0
1,0.361702,0.679857,0.63102,0.304386,0
1,0.382979,0.685659,0.643708,0.271491,0
1,0.404255,0.677328,0.635163,0.213596,0
1,0.425532,0.662898,0.617556,0.261842,0
0,0.446809,0.644154,0.607198,0.233333,0
1,0.468085,0.637459,0.594252,0.169737,0
1,0.489362,0.631657,0.578716,0.075439,1
1,0.510638,0.624219,0.561626,0.05614,1
1,0.531915,0.606665,0.565769,0.135088,0
1,0.553191,0.589408,0.603832,0.141667,0
1,0.574468,0.58197,0.608752,0.141667,0
1,0.595745,0.570366,0.615484,0.185526,0
1,0.617021,0.565457,0.598912,0.185526,0
1,0.638298,0.564118,0.576903,0.185526,0
1,0.659574,0.579292,0.555153,0.185526,0
1,0.680851,0.6205,0.582341,0.235526,0
1,0.702128,0.704552,0.630243,0.220614,0
1,0.723404,0.785481,0.705334,0.413158,1
1,0.744681,0.852276,0.770067,0.388596,1
1,0.765957,0.840524,0.758674,0.402632,0
0,0.787234,0.810473,0.698861,0.461404,0
1,0.808511,0.765992,0.663905,0.368421,0
1,0.829787,0.730289,0.625324,0.367544,0
1,0.851064,0.7108,0.601502,0.463158,0
1,0.87234,0.678965,0.56551,0.496491,0
1,0.893617,0.63136,0.535474,0.458772,0
1,0.914894,0.567093,0.49508,0.478947,0
1,0.93617,0.579441,0.460383,0.573684,0
1,0.957447,0.576317,0.427758,0.517544,0
1,0.978723,0.57587,0.491714,0.530263,0
1,1,0.551324,0.480062,0.516228,0
1,0,0.551324,0.471776,0.604825,1
1,0.021277,0.535406,0.443811,0.609211,1
1,0.042553,0.505356,0.504402,0.524561,1
1,0.06383,0.457899,0.490678,0.542982,1
1,0.085106,0.395269,0.461678,0.592544,1
1,0.106383,0.344987,0.427499,0.611404,1
0,0.12766,0.29515,0.397462,0.677632,0
1,0.148936,0.259298,0.380373,0.692105,0
1,0.170213,0.239958,0.354738,0.703947,0
0,0.191489,0.236388,0.347229,0.745614,0
1,0.212766,0.266141,0.346712,0.732018,0
1,0.234043,0.31806,0.373123,0.674561,0
1,0.255319,0.42532,0.443294,0.576316,1
1,0.276596,0.545671,0.529001,0.455702,1
1,0.297872,0.614847,0.585707,0.304386,0
0,0.319149,0.700536,0.66986,0.283772,1
1,0.340426,0.717495,0.694459,0.276754,0
1,0.361702,0.703957,0.697566,0.260088,0
1,0.382979,0.700833,0.704816,0.243421,0
1,0.404255,0.68313,0.713361,0.219737,0
1,0.425532,0.65784,0.688762,0.221053,0
1,0.446809,0.648021,0.691352,0.215789,0
0,0.468085,0.628533,0.683325,0.24386,0
1,0.489362,0.619458,0.679441,0.231579,0
1,0.510638,0.596995,0.661315,0.22193,0
1,0.531915,0.58792,0.663905,0.223246,0
1,0.553191,0.586879,0.684878,0.205263,0
1,0.574468,0.577209,0.678664,0.195175,0
1,0.595745,0.566944,0.664423,0.185526,0
1,0.617021,0.556531,0.657949,0.203947,0
1,0.638298,0.55177,0.648369,0.211842,0
1,0.659574,0.567986,0.641119,0.253509,0
1,0.680851,0.598185,0.638011,0.25307,0
1,0.702128,0.671526,0.665976,0.290789,0
1,0.723404,0.786522,0.73796,0.312719,1
1,0.744681,0.868938,0.811756,0.335965,1
0,0.765957,0.87474,0.793112,0.314474,1
1,0.787234,0.852425,0.74754,0.323246,1
1,0.808511,0.81687,0.697048,0.356579,1
1,0.829787,0.785332,0.659503,0.349123,0
0,0.851064,0.764802,0.627654,0.382456,0
1,0.87234,0.730586,0.599171,0.476754,1
